place_id,nome,endereco,capital_busca,motivo_descarte,categorias_google,avaliacao_media,volume_avaliacoes,site_ou_rede_social
ChIJb2X0HnrxXpMRSENFdvlkqg0,Saccaria Verano,"R. 92, Quadra C 28 Lote 33 - Jardim Goiás, Goiânia - GO, 74810-430, Brazil",Goiânia,sem_termo_chave,bar_and_grill;bar;restaurant;food;point_of_interest;establishment,4.1,129,
ChIJv_K76-LgYY0RtrLQsaziXTs,"Saint Collection - Cartas de Pokémon, Cards Colecionáveis, Figurinha Copa e TCG em Macapá","Av. Pres. Vargas, 341 - Central, Macapá - AP, 68900-070, Brazil",Macapá,categoria_incompativel,toy_store;book_store;store;point_of_interest;establishment,4.8,86,https://www.instagram.com/saintcollectionstore/
ChIJBddbm6wabJIRZ4YW-5O7Jek,Salomé Bar - Vieiralves,"Rua Rio Amapá, 5 - Vieiralves, Manaus - AM, 69053-150, Brazil",Manaus,sem_termo_chave,cocktail_bar;hamburger_restaurant;brazilian_restaurant;gastropub;liquor_store;bar;live_music_venue;event_venue;snack_bar;american_restaurant;meal_takeaway;restaurant;food;point_of_interest;store;establishment,4.4,2619,http://salome-bar-1.cluvi.com.br/
ChIJMWXllGcbFgcR-wtedrpqLCg,Salvador Brinquedos - Aluguel de brinquedos infláveis,"R. Dr. Hosannah de Oliveira, 112 - Itaigara, Salvador - BA, 41815-215, Brazil",Salvador,categoria_incompativel,banquet_hall;toy_store;event_venue;store;point_of_interest;establishment,5,99,
ChIJgQRsmIEbFgcRMhCb-tF5If8,Salvador Poker House,"R. das Rosas, 136 - Pituba, Salvador - BA, 41810-070, Brazil",Salvador,sem_termo_chave,association_or_organization;point_of_interest;establishment,,,
ChIJy62vrLtFAQcRdSucKKus09I,Sanduba do Careca,"Av. Empresário Carlos da Silva Nogueira, 495 - Jatiúca, Maceió - AL, 57036-540, Brazil",Maceió,sem_termo_chave,snack_bar;sandwich_shop;hamburger_restaurant;fast_food_restaurant;food_court;chicken_restaurant;american_restaurant;meal_takeaway;restaurant;food;point_of_interest;establishment,4.5,4454,http://sandubadocareca.com.br/
ChIJV3qt0E15GZURrImpTTdxeUs,Sapo Balseiro,"Rua Fernandes Vieira, 608 - Apto 16 - Bom Fim, Porto Alegre - RS, 90035-091, Brazil",Porto Alegre,sem_termo_chave,point_of_interest;association_or_organization;establishment,5,22,https://sapobalseiro.com.br/
ChIJwaTDkNuZpgARtBvCnEZjrUY,Savassi Games,"Rua Antônio de Albuquerque, 606 - sala 203 - Praça da Savassi, Edifício Fraternia, mesmo prédio da Melissa Calçados - 2º andar - Savassi, Belo Horizonte - MG, 30112-010, Brazil",Belo Horizonte,categoria_incompativel,store;point_of_interest;establishment,4.8,1357,https://savassigames.com.br/
ChIJpb9UkAbdrAcRP8k6Wyl4HEg,Sea Rooftop,"Rooftop Oceana Atlântico Hotel - Av. Gov. Argemiro de Figueiredo, 2100 - Bessa, João Pessoa - PB, 58037-030, Brazil",João Pessoa,sem_termo_chave,restaurant;point_of_interest;food;establishment,4.2,89,
ChIJkymm2D6zGgcRBEcYP-feozQ,Sensi,"R. Monsenhor Olívio Teixeira, 1333 - Loja 01 - Jardins, Aracaju - SE, 49026-225, Brazil",Aracaju,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,4.8,145,
ChIJs8NH6jtPxwcRYsvQ8e4vGiI,Sentinela Boardgames,"Rua das Gaivotas, 180 - Jardim das Oliveiras, Fortaleza - CE, 60821-160, Brazil",Fortaleza,categoria_incompativel,association_or_organization;point_of_interest;establishment,,,
ChIJv2ALXnvjYY0RgXYKXsOV0xI,Seu Botequim,"R. Odilardo Silva, 2119 - Central, Macapá - AP, 68900-151, Brazil",Macapá,sem_termo_chave,gastropub;bar;restaurant;point_of_interest;food;establishment,4.5,340,http://www.instagram.com/seubotequim
ChIJf9yK4pL_sgcRFweYIPsVRb4,Seu Chico Botequim,"Av. Engenheiro Roberto Freire, 8750 - Capim Macio, Natal - RN, 59082-400, Brazil",Natal,sem_termo_chave,pub;bar;point_of_interest;establishment,4.5,2010,
ChIJUWDLCqjLJJMRhhHqnruysco,Seu Sergio Botequim,"Q. 204 Sul Alameda Beija | Flôr - Plano Diretor Sul, Palmas - TO, 77020-494, Brazil",Palmas,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,3.1,57,https://www.instagram.com/seusergiopmw?igsh=MXgzaTdrdjQ0ZjB3NQ==
ChIJA3GXW2cfqwcRSOpl9Tt9cYc,Seu Tito Praia,"R. Artur Muniz, 82 - Boa Viagem, Recife - PE, 51111-190, Brazil",Recife,sem_termo_chave,restaurant;food;point_of_interest;establishment,4.4,2143,https://www.instagram.com/seutito.praia/
ChIJ8R92nss5jgcR-2Bdev-eRas,Seu Zé Restobar,"Av. Jóquei Clube, 625 B - São Cristóvão, Teresina - PI, 64049-240, Brazil",Teresina,sem_termo_chave,restaurant;point_of_interest;food;establishment,4.6,57,https://www.instagram.com/seuzerestobar?igsh=OWt0bGZqdHpoZHUx
ChIJgUKowfr3XpMRX3vcF1yQFQw,Seven Lounge & Drinks | Celina Park,"R. CP 4, 210 - Qd.5 Lt.44 - Res. Celina Park, Goiânia - GO, 74373-120, Brazil",Goiânia,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,4.2,270,https://dguests.com/sevendrinks
ChIJLePgFDnDrAcR_69kPbknXfQ,Shai Park Party,"R. Empresário João Rodrigues Alves, 900 - Anatólia, João Pessoa - PB, 58052-005, Brazil",João Pessoa,sem_termo_chave,point_of_interest;establishment,4,1,
ChIJl-eojvz_sgcRC5GMAwjKGyk,Shake Joy Natal,"Natal Shopping - Av. Sen. Salgado Filho, 2234 - Candelária, Natal - RN, 59064-900, Brazil",Natal,sem_termo_chave,point_of_interest;establishment,5,1,
ChIJyfRSWFJ4GZURDqHy6jeJrS0,Shamrock Irish Pub,"R. Vieira de Castro, 32 - Farroupilha, Porto Alegre - RS, 90040-320, Brazil",Porto Alegre,sem_termo_chave,irish_pub;pub;bar;restaurant;point_of_interest;food;establishment,4.2,815,https://www.instagram.com/shamrockpuboficial/
ChIJ-Z-kfFrxXpMRGgTyoZn1whc,Shiva alt-bar,"Alameda das Rosas, 1371 - St. Oeste, Goiânia - GO, 74125-010, Brazil",Goiânia,sem_termo_chave,cocktail_bar;cultural_center;live_music_venue;bar;event_venue;point_of_interest;establishment,4.4,2991,http://www.instagram.com/shiva.altbar/
ChIJ0Zdy3dkaFgcRqzWIKS9USSQ,Shopping Bela Vista,"Alameda Euvaldo Luz, 92 - Pernambués, Salvador - BA, 41098-020, Brazil",Salvador,sem_termo_chave,shopping_mall;point_of_interest;establishment,4.5,49349,https://www.shoppingbelavista.com.br/
ChIJ9a-eQBdIAQcRHr8QcRDyw4s,Shopping Pátio Maceió,"Av. Menino Marcelo, 3800 - Cidade Universitária, Maceió - AL, 57073-900, Brazil",Maceió,sem_termo_chave,shopping_mall;point_of_interest;establishment,4.5,29076,https://www.patioshoppingmaceio.com.br/
ChIJn4zFae3CrAcRIGE-q4gNIMA,Shopping Sul,"R. Bancário Sérgio Guerra, 900 - Anatólia, João Pessoa - PB, 58051-255, Brazil",João Pessoa,sem_termo_chave,shopping_mall;point_of_interest;establishment,4.2,13255,http://www.shoppingsuljp.com/
ChIJjxyfc30YqwcRXfWTGZIjF0o,Shopping Tacaruna,"Av. Gov. Agamenon Magalhães, 153 - Santo Amaro, Recife - PE, 50110-900, Brazil",Recife,sem_termo_chave,shopping_mall;point_of_interest;establishment,4.5,56237,http://www.shoppingtacaruna.com.br/
ChIJ2fWZprvMJJMR5QleN14SN2o,Show Bar,"Qd. 112 Sul R. SR 9, 1 - lote 7 - Plano Diretor Sul, Palmas - TO, 77020-170, Brazil",Palmas,sem_termo_chave,bar;point_of_interest;establishment,3.9,12,https://www.gatasdepalmas.com/
ChIJARMBEUDDrAcRWLqBPwF8cm8,Sky Restô Restaurante,"Rua Maria das Dores Souza 81 - Andar 45, 58046-095 - Altiplano Cabo Branco, João Pessoa - PB, 58046-095, Brazil",João Pessoa,sem_termo_chave,family_restaurant;restaurant;point_of_interest;food;establishment,4.5,1239,https://www.instagram.com/skyrestojp/
ChIJK3hKrK3DrAcRcj6xL3ehrrg,Skybar Tour Genève,"R. Maria das Dores Souza, 81 - And 44 - Altiplano Cabo Branco, João Pessoa - PB, 58046-095, Brazil",João Pessoa,sem_termo_chave,bar;point_of_interest;establishment,4.6,8803,
ChIJDzdBh7JJxwcRrLtzKCo6J4Y,Smart Games,"R. Sen. Pompeu, 1099 - Centro, Fortaleza - CE, 60025-000, Brazil",Fortaleza,categoria_incompativel,store;point_of_interest;establishment,4.9,3821,https://www.lojasmartgames.com.br/
ChIJFQHtdQ6LpJIR2TFPBl5fXys,Smart Geek Brasil,"Edifício Lomas Center - Tv. Lomas Valentinas, 2625 - Sl 01 - Sacramenta, Belém - PA, 66093-677, Brazil",Belém,sem_termo_chave,store;point_of_interest;establishment,3.7,3,
ChIJ9ZjObj0bFgcR1F4ySVpVVPM,Snooker Bahia,"Shopping Capemi - R. da Alfazema, 752 - Lj 18 - Caminho das Árvores, Salvador - BA, 41820-710, Brazil",Salvador,sem_termo_chave,store;point_of_interest;establishment,4.8,18,http://www.snookerbahia.com.br/
ChIJW5J2IESvnZMRjPcN_wuMHxw,Social Lounge Bar,"av - R. Jorn. Roberto Jaques Brunini, 09 - Jardim Europa, Cuiabá - MT, 78065-400, Brazil",Cuiabá,sem_termo_chave,bar;point_of_interest;establishment,4.7,34,
ChIJIatE26PxXpMRuvB9jdm85cw,Social Poker Club,"Edifício West Office - R. 3, 1022 - St. Oeste, Goiânia - GO, 74115-050, Brazil",Goiânia,sem_termo_chave,sports_club;point_of_interest;association_or_organization;establishment,5,16,
ChIJj20SewDLJJMRK1Lonh6xLhE,Social bar clube,"Av. NS 15, 603 - Norte - Plano Diretor Sul, Palmas - TO, 77001-887, Brazil",Palmas,sem_termo_chave,bar;point_of_interest;establishment,3.6,8,
ChIJsT8pxUPxXpMReGQSBqX-LSI,Solo Sacred Cards,"R. H-34, Qd 172 - Lt 2A - Conj. Estrela do Sul, Aparecida de Goiânia - GO, 74936-020, Brazil",Goiânia,sem_termo_chave,toy_store;store;point_of_interest;establishment,4.5,269,https://solosagrado.com.br/
ChIJu0jcwX09uAARPf5TuhkqM-4,Sonho de Brincar - Brinquedoteca,"Av. Joubert de Barros, 685 - Bento Ferreira, Vitória - ES, 29050-720, Brazil",Vitória,categoria_incompativel,point_of_interest;establishment,4.9,30,
ChIJa2IS9T5JAQcRhLCVnkXC7aw,Sonic games,"Av. Maceió - Tabuleiro do Martins, Maceió - AL, 57061-060, Brazil",Maceió,categoria_incompativel,store;point_of_interest;establishment,4.8,13,https://instagram.com/sonicgames2023?utm_source=qr&igshid=MzNlNGNkZWQ4Mg==
ChIJ-bqxGV5_mQARoXiwMmZvhz4,Soninha Brinquedos - Aluguel de Brinquedos no Rio de Janeiro,"R. Haddock Lobo - Tijuca, Rio de Janeiro - RJ, 20260-141, Brazil",Rio de Janeiro,categoria_incompativel,point_of_interest;establishment,5,18,http://instagram.com/soninhabrinquedos
ChIJU2L8NADdrAcRKkTMbkfH-wA,Sonne Haus Hambúrgueria,"R. José Bartolomeu Cabral, 40 - Jardim America, Cabedelo - PB, 58035-320, Brazil",João Pessoa,sem_termo_chave,bar;point_of_interest;establishment,5,33,https://www.instagram.com/sonnehaushamburgueria/
ChIJ3eWYRB_prAcRUm753rADOE8,Sport Play,"Rua: Genival Guedes, 724 - Mario Andreazza, Bayeux - PB, 58309-700, Brazil",João Pessoa,sem_termo_chave,point_of_interest;association_or_organization;establishment,5,1,
ChIJ0StUEEaN9gcRNvVUbmghOug,Stadium Sinuca Bar,"Centro Comercial Costa Esmeralda - Av. dos Holandeses, 6 - Olho D'agua, São Luís - MA, 65065-180, Brazil",São Luís,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,4.2,85,
ChIJI6U5qj2S9gcR6hHWHfZXTb8,Stadium Sport Bar,"R. H, 585-837 - Jardim Eldorado, São Luís - MA, 65066-620, Brazil",São Luís,sem_termo_chave,arena;sports_club;athletic_field;sports_activity_location;event_venue;association_or_organization;point_of_interest;establishment,4.5,389,https://www.instagram.com/stadiumsportbarturu/
ChIJveqgLrLzXpMRCdIw_IiqVBA,Storm Acessórios,"R. Quatro, 1565 - Setor Aeroporto, Goiânia - GO, 74075-050, Brazil",Goiânia,sem_termo_chave,toy_store;store;point_of_interest;establishment,4.9,165,http://stormacessoriosbrasil.com.br/mini-bio-instagram
ChIJnT4SINE3J5UR9ZzTUW8OnwM,Storm Card Games,"R. Ver. Arthur Manoel Mariano, 362 - Lj 01 - Forquilhinhas, São José - SC, 88106-500, Brazil",Florianópolis,categoria_incompativel,store;point_of_interest;establishment,4.9,70,https://stormcardgames.com.br/
ChIJCTbSUsVcMpIREnhUBIAW2JA,Strike364 - Boliche & Lounge Bar - Porto Velho,"Av. Pinheiro Machado, 1500 - Centro, Porto Velho - RO, 76820-838, Brazil",Porto Velho,sem_termo_chave,restaurant;bar;food;point_of_interest;establishment,4.7,2051,http://strike364.com.br/
ChIJ-59d74eP9gcRwtjlwK_FRmI,Studio Games São Luis,"Av. Daniel de La Touche, 987 - Cohama, São Luís - MA, 65074-115, Brazil",São Luís,categoria_incompativel,sports_club;event_venue;association_or_organization;service;store;point_of_interest;establishment,2.9,27,
ChIJ_WVZGImOpJIRH46_kCo4X3Q,Studio Pub,"R. Pres. Pernambuco, 277 - Batista Campos, Belém - PA, 66015-200, Brazil",Belém,sem_termo_chave,bar;point_of_interest;establishment,4.5,4172,https://www.instagram.com/studiopubbelem/
ChIJez7NYAz93JQR-C-WwGlQGKQ,Summoner Hobbies Store,"Av. Sete de Setembro, 3146 - Sobreloja 52 - Centro, Curitiba - PR, 80230-010, Brazil",Curitiba,sem_termo_chave,toy_store;store;point_of_interest;establishment,5,56,http://www.summoner.com.br/
ChIJK9t-gc_NJJMRsuUvtcVjhY8,Sunset Bar,"Q. 108 Norte Alameda 8, 37 - lote 02 - Plano Diretor Norte, Palmas - TO, 77006-110, Brazil",Palmas,sem_termo_chave,bar_and_grill;beer_garden;bar;restaurant;food;point_of_interest;establishment,4.5,124,
ChIJmfVYW0zdrAcR67G2aBDpXCI,Sunset Na Praia,"Av. Gov. Argemiro de Figueiredo, 840/102 - Jardim Oceania, João Pessoa - PB, 58037-030, Brazil",João Pessoa,sem_termo_chave,bar;point_of_interest;establishment,4.5,392,
ChIJ34rGmQbphpQRUxxSvEBAztw,Super Divertidoos,"R. Dr. Arthur Jorge, 2022 - Monte Castelo, Campo Grande - MS, 79010-060, Brazil",Campo Grande,sem_termo_chave,restaurant;food;point_of_interest;establishment,4,795,https://linktr.ee/superdivertidoos
ChIJSwgnWpl3GZUR0DOqz6-HiHk,Superlegal,"Avenida João Wallig, 1800 - Loja 1225, 1226 e 1303, 1304 Shopping Iguatemi Jardim - Passo d'Areia, Porto Alegre - RS, 91349-900, Brazil",Porto Alegre,sem_termo_chave,toy_store;store;point_of_interest;establishment,4.4,1051,https://www.superlegalbrinquedos.com.br/
ChIJvfck8qB4GZURXlox7bJj4PA,Superlegal Brinquedos,"Cristal, Porto Alegre - RS, 90810-080, Brazil",Porto Alegre,categoria_incompativel,toy_store;store;point_of_interest;establishment,4.4,309,https://www.superlegalbrinquedos.com.br/
ChIJHaviguR_mQARMpllfmRArXI,Surreal Bar,"R. Paulo Barreto, 102 - Botafogo, Rio de Janeiro - RJ, 22280-010, Brazil",Rio de Janeiro,sem_termo_chave,restaurant;cocktail_bar;gastropub;bar;food;point_of_interest;establishment,4.5,2155,http://surrealexperience.com/
ChIJ_f9s4YBdMpIRn_lSDk_00P8,Sutil Gastrobeer,"Av. Jatuarana, 6380 - Eldorado, Porto Velho - RO, 76811-898, Brazil",Porto Velho,sem_termo_chave,brewery;cocktail_bar;bar;service;point_of_interest;manufacturer;food;establishment,4.7,66,http://www.sutilgastrobeer.com.br/
ChIJWePpXgA3jgcRZG7Uw_oeB74,Sword Luderia,"Av. Joaquim Ribeiro, 1188 - Centro (Sul), Teresina - PI, 64001-480, Brazil",Teresina,categoria_incompativel,store;point_of_interest;establishment,5,15,https://www.swordluderia.com.br/
ChIJ85OcFlgwWpMRk4N7_rQjh5A,TAVERNA DOS GAMES - Loja de Video Game,"Feira dos Importados - Sia Trecho 7, 438 - Bloco C - SIA, Brasília - DF, 71208-900, Brazil",Brasília,categoria_incompativel,store;point_of_interest;establishment,4.7,394,https://meucomercio.com.br/tavernadosgames
ChIJ4cxHITON9gcR28DfJER9bLM,TOON TOWN,"Av. Pres. Juscelino Kubitscheck, 13 - Quintas do Calhau, São Luís - MA, 65072-005, Brazil",São Luís,sem_termo_chave,point_of_interest;establishment,,,https://www.instagram.com/toontownslz/
ChIJP-rZBxoYuAARoABHZZgnnY8,"Taberna Geek – Card Games, TCG e Eventos em Vitória","Av. Adalberto Simão Nader, 425 - Lj 5 - Mata da Praia, Vitória - ES, 29066-310, Brazil",Vitória,categoria_incompativel,toy_store;event_venue;store;point_of_interest;establishment,4.8,322,http://www.tabernageek.com.br/
ChIJIcauleSZpgARDghXUEZX9gI,Taberna dos Games,"Av. Mem de Sá, 521 - Santa Efigênia, Belo Horizonte - MG, 30260-270, Brazil",Belo Horizonte,categoria_incompativel,toy_store;store;point_of_interest;establishment,4.5,378,http://www.tabernadosgames.com.br/
ChIJYaaRQxY3J5URP4z5l1MMX6c,Taberna dos Heróis,"R. Francisco Silveira Matos, 62 - Flor de Nápolis, São José - SC, 88106-505, Brazil",Florianópolis,sem_termo_chave,association_or_organization;store;point_of_interest;establishment,4.9,30,https://tabernaherois.blogspot.com/
ChIJ_aoJowXhYY0RexhM2OIROCU,Taberna pub,"Av. Padre Júlio Maria Lombaerd, 3646 - Central, Macapá - AP, 68901-283, Brazil",Macapá,sem_termo_chave,bar;point_of_interest;establishment,4.7,49,
ChIJOdAUZq-DmQARu61xEf_bpYI,TabuBox,"R. Dr. Mario Vianna, 277 - Santa Rosa, Niterói - RJ, 24241-000, Brazil",Rio de Janeiro,sem_termo_chave,point_of_interest;association_or_organization;establishment,5,1,
ChIJhUqpPe3nYY0RoXzwAvFh7HU,Tabuleiroca,"Rua Vila dos Oliveiras, 471 E - Pedrinhas, Macapá - AP, 68903-121, Brazil",Macapá,categoria_incompativel,association_or_organization;point_of_interest;establishment,5,21,http://instagram.com/tabuleiroca
ChIJ7RCGLeuJf00RljVImieDL5Y,Tabulendário - Jogos de Tabuleiro / Boardgames em Aracaju,"Av. Conselheiro João Moreira Filho, 2151 - Coroa do Meio, Aracaju - SE, 49035-655, Brazil",Aracaju,categoria_incompativel,association_or_organization;point_of_interest;establishment,4.5,8,https://www.tabulendario.com/
ChIJq_SRSCBdMpIRdWsaqYv33dQ,Tacos Lounge Bar,"R. Joaquim Nabuco, 2699 - Olaria, Porto Velho - RO, 76801-261, Brazil",Porto Velho,sem_termo_chave,pub;bar;point_of_interest;establishment,4.4,243,https://www.instagram.com/tacoslounge/
ChIJN4vDZyaznZMR8SQZuXccxjM,Tadeu Rock Bar,"Santa Rosa, Cuiabá - MT, 78158-720, Brazil",Cuiabá,sem_termo_chave,bar;point_of_interest;establishment,4.7,131,https://www.instagram.com/tadeurockbar/
ChIJz2hpPQCXpgARuHvKunkXCXw,Tagarela Espaço Kids,"Av. Professor Mário Werneck, 500 - Estoril, Belo Horizonte - MG, 30455-610, Brazil",Belo Horizonte,sem_termo_chave,point_of_interest;establishment,4.7,3,
ChIJq6qqc7gXuAARk5_TNS69xkk,Take Kids,"Av. Américo Buaiz, 200 - Enseada do Suá, Vitória - ES, 29050-420, Brazil",Vitória,sem_termo_chave,point_of_interest;association_or_organization;establishment,3.9,70,http://takekids.com.br/
ChIJ4aUiztSznZMRl-1sYu-d79I,Talavera Bar e Restaurante,"Av. José Rodrigues do Prado, 40 - Santa Rosa, Cuiabá - MT, 78040-350, Brazil",Cuiabá,sem_termo_chave,restaurant;cocktail_bar;salad_shop;mediterranean_restaurant;brazilian_restaurant;diner;bar;pizza_restaurant;food;point_of_interest;establishment,4.5,2956,http://www.talaverabar.com.br/
ChIJJ3wfdDyLXpMRmWw2LP3gJC8,Talismã Board Games,"rua 05 - Jardim Maria Helena, Goiânia - GO, 74769-778, Brazil",Goiânia,categoria_incompativel,association_or_organization;point_of_interest;establishment,,,https://talismabg.com.br/
ChIJiXqBkbBFAQcRVHmnIQ2w9mI,Tapanacê Beer Truck,"Tapanacê Beer Truck Praça Denis Agra - R. Aprígio Francisco de Souza, S/N - Poço, Maceió - AL, 57025-280, Brazil",Maceió,sem_termo_chave,cocktail_bar;brewery;bar;restaurant;service;point_of_interest;manufacturer;food;establishment,4.6,704,
ChIJ54vNHFDLJJMRiE02_56Zzsc,Tastro Gastrobar,"Praia da Graciosa - Q. Orla 14 Alameda 11 - Plano Diretor Sul, Palmas - TO, 77026-050, Brazil",Palmas,sem_termo_chave,pub;bar;restaurant;point_of_interest;food;establishment,4.5,807,
ChIJ8wtxLMSvnZMRyoW2i__eYGA,Tatehira Card Games & Cyber Café,"Av. Fernando Corrêa da Costa, 4620-A - Jardim Alencastro, Cuiabá - MT, 78085-000, Brazil",Cuiabá,categoria_incompativel,internet_cafe;toy_store;store;point_of_interest;service;establishment,4.8,190,https://www.tatehira.com.br/
ChIJ_Yjne1AfqwcRSAxdewiBAPU,Tatu Bola,"Av. Herculano Bandeira, 21 - Pina, Recife - PE, 51011-000, Brazil",Recife,sem_termo_chave,bar_and_grill;bar;restaurant;point_of_interest;food;establishment,4.8,9235,https://tatubolabar.com.br/
ChIJ47hgAMDphpQRJUVnUhW3wZs,Tatu Bola Bar,"R. Espírito Santo, 851 - Jardim dos Estados, Campo Grande - MS, 79321-788, Brazil",Campo Grande,sem_termo_chave,bar;point_of_interest;establishment,4.6,3306,https://tatubolabar.com.br/
ChIJIfH6eY2xnZMRmxvqH0iQZEk,Tatu Bola Bar,"R. Sen. Vilas Bôas, 48 - Popular, Cuiabá - MT, 78045-430, Brazil",Cuiabá,sem_termo_chave,bar_and_grill;cocktail_bar;bar;restaurant;point_of_interest;food;establishment,4.7,894,https://tatubolabar.com.br/
ChIJCzg4tSyunZMRiRi_qyz9HXw,Taverna Black Crow,"R. Samatra, 49 - Jardim Shangri-lá, Cuiabá - MT, 78070-170, Brazil",Cuiabá,sem_termo_chave,cocktail_bar;hamburger_restaurant;american_restaurant;bar;restaurant;point_of_interest;food;establishment,4.6,2178,http://linktr.ee/tcncba
ChIJVZgGqW7xXpMRM85YSmupFnE,Taverna Com Dado,"Av. 136, 62 - Qd 232, Lt 13 - St. Marista, Goiânia - GO, 74180-040, Brazil",Goiânia,sem_termo_chave,association_or_organization;point_of_interest;establishment,4.8,175,https://www.tavernacomdado.com.br/
ChIJc66HomXk3JQRNl28jz_VsPc,Taverna Game House,"R. Alferes Poli, 589 - Centro, Curitiba - PR, 80220-050, Brazil",Curitiba,categoria_incompativel,toy_store;point_of_interest;store;establishment,4.8,625,https://www.tavernagamehouse.com.br/
ChIJP-6DqydazpQRu-n58Xh30HU,Taverna Medieval,"R. Gandavo, 456 - Vila Clementino, São Paulo - SP, 04023-001, Brazil",São Paulo,sem_termo_chave,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,4.7,19355,https://www.tavernamedieval.com.br/
ChIJa7KqNmwFbJIRGaN10LCd-1I,Taverna Nerd Comic Shop,"R. Y 1, 7 - Flores, Manaus - AM, Brazil",Manaus,categoria_incompativel,store;point_of_interest;establishment,4.6,61,
ChIJ_aHh-XoAswcRN6Xwp5r0PUg,Taverna Pub Medieval Bar & Avalon Events,"R. Dr. Manoel Augusto Bezerra de Araújo, 500 - Ponta Negra, Natal - RN, 59090-430, Brazil",Natal,sem_termo_chave,restaurant;irish_pub;cocktail_bar;pub;bar;event_venue;food;point_of_interest;establishment,4.5,2695,http://linktr.ee/tavernapub
